index	i-2	i-1	i+0	i+1	i+2	Filter	Time
2	455	631	1303	700	670	0	2389
3	631	1303	700	670	677	0	3089
4	1303	700	670	677	677	0	3759
5	700	670	677	677	689	0	4436
6	670	677	677	689	735	0	5113
7	677	677	689	735	790	0	5802
8	677	689	735	790	864	0	6537
9	689	735	790	864	801	0	7327
10	735	790	864	801	1008	0	8191
11	790	864	801	1008	1004	0	8992
12	864	801	1008	1004	1008	0	10000
13	801	1008	1004	1008	821	0	11004
14	1008	1004	1008	821	949	0	12012
15	1004	1008	821	949	1160	0	12833
16	1008	821	949	1160	972	0	13782
17	821	949	1160	972	1063	0	14942
18	949	1160	972	1063	821	0	15914
19	1160	972	1063	821	969	0	16977
20	972	1063	821	969	1159	0	17798
21	1063	821	969	1159	953	0	18767
22	821	969	1159	953	864	0	19926
23	969	1159	953	864	1062	0	20879
24	1159	953	864	1062	771	0	21743
25	953	864	1062	771	809	0	22805
26	864	1062	771	809	1133	0	23576
27	1062	771	809	1133	1000	0	24385
28	771	809	1133	1000	560	0	25518
29	809	1133	1000	560	1233	0	26518
30	1133	1000	560	1233	864	1	27078
31	1000	560	1233	864	844	0	28311
32	560	1233	864	844	829	0	29175
33	1233	864	844	829	782	0	30019
34	864	844	829	782	806	0	30848
35	844	829	782	806	797	0	31630
36	829	782	806	797	794	0	32436
37	782	806	797	794	798	0	33233
38	806	797	794	798	801	0	34027
39	797	794	798	801	798	0	34825
40	794	798	801	798	829	0	35626
41	798	801	798	829	821	0	36424
42	801	798	829	821	813	0	37253
43	798	829	821	813	856	0	38074
44	829	821	813	856	860	0	38887
45	821	813	856	860	844	0	39743
46	813	856	860	844	1098	0	40603
47	856	860	844	1098	805	0	41447
48	860	844	1098	805	1241	0	42545
49	844	1098	805	1241	934	0	43350
50	1098	805	1241	934	856	0	44591
51	805	1241	934	856	919	0	45525
52	1241	934	856	919	926	0	46381
53	934	856	919	926	883	0	47300
54	856	919	926	883	934	0	48226
55	919	926	883	934	1210	0	49109
56	926	883	934	1210	1300	0	50043
57	883	934	1210	1300	1101	0	51253
58	934	1210	1300	1101	972	0	52553
59	1210	1300	1101	972	950	0	53654
60	1300	1101	972	950	580	0	54626
61	1101	972	950	580	1288	0	55576
62	972	950	580	1288	926	1	56156
63	950	580	1288	926	945	0	57444
64	580	1288	926	945	903	0	58370
65	1288	926	945	903	891	0	59315
66	926	945	903	891	953	0	60218
67	945	903	891	953	938	0	61109
68	903	891	953	938	914	0	62062
69	891	953	938	914	1148	0	63000
70	953	938	914	1148	852	0	63914
71	938	914	1148	852	934	0	65062
72	914	1148	852	934	1300	0	65914
73	1148	852	934	1300	980	0	66848
74	852	934	1300	980	954	0	68148
75	934	1300	980	954	945	0	69128
76	1300	980	954	945	915	0	70082
77	980	954	945	915	1144	0	71027
78	954	945	915	1144	533	0	71942
79	945	915	1144	533	509	0	73086
80	915	1144	533	509	506	1	73619
81	1144	533	509	506	654	0	74128
82	533	509	506	654	545	1	74634
83	509	506	654	545	506	0	75288
84	506	654	545	506	902	1	75833
85	654	545	506	902	954	0	76339
86	545	506	902	954	957	0	77241
87	506	902	954	957	976	0	78195
88	902	954	957	976	942	0	79152
89	954	957	976	942	949	0	80128
90	957	976	942	949	1043	0	81070
91	976	942	949	1043	1039	0	82019
92	942	949	1043	1039	992	0	83062
93	949	1043	1039	992	977	0	84101
94	1043	1039	992	977	1047	0	85093
95	1039	992	977	1047	1023	0	86070
96	992	977	1047	1023	1004	0	87117
97	977	1047	1023	1004	981	0	88140
98	1047	1023	1004	981	961	0	89144
99	1023	1004	981	961	1027	0	90125
100	1004	981	961	1027	1035	0	91086
101	981	961	1027	1035	973	0	92113
102	961	1027	1035	973	957	0	93148
103	1027	1035	973	957	1027	0	94121
104	1035	973	957	1027	996	0	95078
105	973	957	1027	996	969	0	96105
106	957	1027	996	969	977	0	97101
107	1027	996	969	977	949	0	98070
108	996	969	977	949	992	0	99047
109	969	977	949	992	1043	0	99996
110	977	949	992	1043	992	0	100988
111	949	992	1043	992	958	0	102031
112	992	1043	992	958	1027	0	103023
113	1043	992	958	1027	1043	0	103981
114	992	958	1027	1043	980	0	105008
115	958	1027	1043	980	985	0	106051
116	1027	1043	980	985	968	0	107031
117	1043	980	985	968	946	0	108016
118	980	985	968	946	1019	0	108984
119	985	968	946	1019	1012	0	109930
120	968	946	1019	1012	965	0	110949
121	946	1019	1012	965	973	0	111961
122	1019	1012	965	973	988	0	112926
123	1012	965	973	988	992	0	113899
124	965	973	988	992	1032	0	114887
125	973	988	992	1032	992	0	115879
126	988	992	1032	992	953	0	116911
127	992	1032	992	953	1035	0	117903
128	1032	992	953	1035	1039	0	118856
129	992	953	1035	1039	545	0	119891
130	953	1035	1039	545	506	0	120930
131	1035	1039	545	506	533	1	121475
132	1039	545	506	533	494	0	121981
133	545	506	533	494	903	1	122514
134	506	533	494	903	945	0	123008
135	533	494	903	945	949	0	123911
136	494	903	945	949	950	0	124856
137	903	945	949	950	961	0	125805
138	945	949	950	961	980	0	126755
139	949	950	961	980	1051	0	127716
140	950	961	980	1051	553	0	128696
141	961	980	1051	553	513	0	129747
142	980	1051	553	513	911	1	130300
143	1051	553	513	911	1008	0	130813
144	553	513	911	1008	996	0	131724
145	513	911	1008	996	980	0	132732
146	911	1008	996	980	934	0	133728
147	1008	996	980	934	953	0	134708
148	996	980	934	953	1028	0	135642
149	980	934	953	1028	992	0	136595
150	934	953	1028	992	992	0	137623
151	953	1028	992	992	965	0	138615
152	1028	992	992	965	1004	0	139607
153	992	992	965	1004	1012	0	140572
154	992	965	1004	1012	996	0	141576
155	965	1004	1012	996	941	0	142588
156	1004	1012	996	941	1008	0	143584
157	1012	996	941	1008	1039	0	144525
158	996	941	1008	1039	977	0	145533
159	941	1008	1039	977	941	0	146572
160	1008	1039	977	941	1055	0	147549
161	1039	977	941	1055	1027	0	148490
162	977	941	1055	1027	969	0	149545
163	941	1055	1027	969	977	0	150572
