index	i-2	i-1	i+0	i+1	i+2	Filter	Time
2	669	420	1137	739	409	0	2226
3	420	1137	739	409	1000	0	2965
4	1137	739	409	1000	638	1	3374
5	739	409	1000	638	439	0	4374
6	409	1000	638	439	891	0	5012
7	1000	638	439	891	650	1	5451
8	638	439	891	650	642	0	6342
9	439	891	650	642	670	0	6992
10	891	650	642	670	677	0	7634
11	650	642	670	677	680	0	8304
12	642	670	677	680	658	0	8981
13	670	677	680	658	654	0	9661
14	677	680	658	654	669	0	10319
15	680	658	654	669	412	0	10973
16	658	654	669	412	1039	0	11642
17	654	669	412	1039	782	1	12054
18	669	412	1039	782	425	0	13093
19	412	1039	782	425	996	0	13875
20	1039	782	425	996	673	1	14300
21	782	425	996	673	420	0	15296
22	425	996	673	420	922	0	15969
23	996	673	420	922	654	1	16389
24	673	420	922	654	630	0	17311
25	420	922	654	630	635	0	17965
26	922	654	630	635	618	0	18595
27	654	630	635	618	619	0	19230
28	630	635	618	619	615	0	19848
29	635	618	619	615	626	0	20467
30	618	619	615	626	666	0	21082
31	619	615	626	666	665	0	21708
32	615	626	666	665	661	0	22374
33	626	666	665	661	646	0	23039
34	666	665	661	646	638	0	23700
35	665	661	646	638	635	0	24346
36	661	646	638	635	626	0	24984
37	646	638	635	626	623	0	25619
38	638	635	626	623	622	0	26245
39	635	626	623	622	619	0	26868
40	626	623	622	619	615	0	27490
41	623	622	619	615	618	0	28109
42	622	619	615	618	607	0	28724
43	619	615	618	607	600	0	29342
44	615	618	607	600	599	0	29949
45	618	607	600	599	595	0	30549
46	607	600	599	595	607	0	31148
47	600	599	595	607	615	0	31743
48	599	595	607	615	424	0	32350
49	595	607	615	424	833	0	32965
50	607	615	424	833	603	1	33389
51	615	424	833	603	447	0	34222
52	424	833	603	447	779	0	34825
53	833	603	447	779	603	1	35272
54	603	447	779	603	447	0	36051
55	447	779	603	447	728	0	36654
56	779	603	447	728	580	1	37101
57	603	447	728	580	575	0	37829
58	447	728	580	575	428	0	38409
59	728	580	575	428	767	0	38984
60	580	575	428	767	588	1	39412
61	575	428	767	588	587	0	40179
62	428	767	588	587	416	0	40767
63	767	588	587	416	837	0	41354
64	588	587	416	837	669	1	41770
65	587	416	837	669	627	0	42607
66	416	837	669	627	646	0	43276
67	837	669	627	646	649	0	43903
68	669	627	646	649	642	0	44549
69	627	646	649	642	623	0	45198
70	646	649	642	623	658	0	45840
71	649	642	623	658	665	0	46463
72	642	623	658	665	650	0	47121
73	623	658	665	650	650	0	47786
74	658	665	650	650	669	0	48436
75	665	650	650	669	681	0	49086
76	650	650	669	681	692	0	49755
77	650	669	681	692	674	0	50436
78	669	681	692	674	649	0	51128
79	681	692	674	649	674	0	51802
80	692	674	649	674	688	0	52451
81	674	649	674	688	689	0	53125
82	649	674	688	689	693	0	53813
83	674	688	689	693	439	0	54502
84	688	689	693	439	934	0	55195
85	689	693	439	934	654	1	55634
86	693	439	934	654	428	0	56568
87	439	934	654	428	910	0	57222
88	934	654	428	910	701	1	57650
89	654	428	910	701	455	0	58560
90	428	910	701	455	903	0	59261
91	910	701	455	903	688	1	59716
92	701	455	903	688	650	0	60619
93	455	903	688	650	662	0	61307
94	903	688	650	662	688	0	61957
95	688	650	662	688	736	0	62619
96	650	662	688	736	420	0	63307
97	662	688	736	420	1156	0	64043
98	688	736	420	1156	774	1	64463
99	736	420	1156	774	424	0	65619
100	420	1156	774	424	1051	0	66393
101	1156	774	424	1051	661	1	66817
102	774	424	1051	661	432	0	67868
103	424	1051	661	432	868	0	68529
104	1051	661	432	868	665	1	68961
105	661	432	868	665	646	0	69829
106	432	868	665	646	654	0	70494
107	868	665	646	654	638	0	71140
108	665	646	654	638	440	0	71794
109	646	654	638	440	945	0	72432
110	654	638	440	945	798	1	72872
111	638	440	945	798	755	0	73817
112	440	945	798	755	412	0	74615
113	945	798	755	412	1070	0	75370
114	798	755	412	1070	685	1	75782
115	755	412	1070	685	428	0	76852
116	412	1070	685	428	922	0	77537
117	1070	685	428	922	681	1	77965
118	685	428	922	681	673	0	78887
119	428	922	681	673	417	0	79568
120	922	681	673	417	918	0	80241
121	681	673	417	918	654	1	80658
122	673	417	918	654	431	0	81576
123	417	918	654	431	888	0	82230
124	918	654	431	888	661	1	82661
125	654	431	888	661	646	0	83549
126	431	888	661	646	412	0	84210
127	888	661	646	412	973	0	84856
128	661	646	412	973	786	1	85268
129	646	412	973	786	794	0	86241
130	412	973	786	794	416	0	87027
131	973	786	794	416	545	0	87821
132	786	794	416	545	697	1	88237
133	794	416	545	697	432	0	88782
134	416	545	697	432	350	0	89479
135	545	697	432	350	840	1	89911
136	697	432	350	840	774	1	90261
137	432	350	840	774	783	0	91101
138	350	840	774	783	424	0	91875
139	840	774	783	424	1202	0	92658
140	774	783	424	1202	798	1	93082
141	783	424	1202	798	782	0	94284
142	424	1202	798	782	412	0	95082
143	1202	798	782	412	1203	0	95864
144	798	782	412	1203	789	1	96276
145	782	412	1203	789	794	0	97479
146	412	1203	789	794	417	0	98268
147	1203	789	794	417	1190	0	99062
148	789	794	417	1190	775	1	99479
149	794	417	1190	775	786	0	100669
150	417	1190	775	786	412	0	101444
151	1190	775	786	412	514	0	102230
152	775	786	412	514	731	1	102642
153	786	412	514	731	837	0	103156
154	412	514	731	837	455	0	103887
155	514	731	837	455	1237	0	104724
156	731	837	455	1237	841	1	105179
157	837	455	1237	841	432	0	106416
158	455	1237	841	432	517	0	107257
159	1237	841	432	517	712	1	107689
160	841	432	517	712	817	0	108206
161	432	517	712	817	806	0	108918
162	517	712	817	806	405	0	109735
163	712	817	806	405	1229	0	110541
164	817	806	405	1229	813	1	110946
165	806	405	1229	813	428	0	112175
166	405	1229	813	428	510	0	112988
167	1229	813	428	510	681	1	113416
168	813	428	510	681	805	0	113926
169	428	510	681	805	825	0	114607
170	510	681	805	825	413	0	115412
171	681	805	825	413	521	0	116237
172	805	825	413	521	755	1	116650
173	825	413	521	755	829	0	117171
174	413	521	755	829	852	0	117926
175	521	755	829	852	409	0	118755
176	755	829	852	409	529	0	119607
177	829	852	409	529	770	1	120016
178	852	409	529	770	833	0	120545
179	409	529	770	833	432	0	121315
180	529	770	833	432	1198	0	122148
181	770	833	432	1198	798	1	122580
182	833	432	1198	798	782	0	123778
183	432	1198	798	782	786	0	124576
184	1198	798	782	786	786	0	125358
185	798	782	786	786	790	0	126144
186	782	786	786	790	790	0	126930
187	786	786	790	790	412	0	127720
188	786	790	790	412	522	0	128510
189	790	790	412	522	684	1	128922
190	790	412	522	684	794	0	129444
191	412	522	684	794	790	0	130128
192	522	684	794	790	420	0	130922
193	684	794	790	420	1172	0	131712
194	794	790	420	1172	789	1	132132
195	790	420	1172	789	425	0	133304
196	420	1172	789	425	1120	0	134093
197	1172	789	425	1120	689	1	134518
198	789	425	1120	689	424	0	135638
199	425	1120	689	424	918	0	136327
200	1120	689	424	918	642	1	136751
201	689	424	918	642	611	0	137669
202	424	918	642	611	420	0	138311
203	918	642	611	420	845	0	138922
204	642	611	420	845	618	1	139342
205	611	420	845	618	428	0	140187
206	420	845	618	428	825	0	140805
207	845	618	428	825	607	1	141233
208	618	428	825	607	600	0	142058
209	428	825	607	600	447	0	142665
210	825	607	600	447	751	0	143265
211	607	600	447	751	591	1	143712
212	600	447	751	591	592	0	144463
213	447	751	591	592	591	0	145054
214	751	591	592	591	603	0	145646
215	591	592	591	603	417	0	146237
216	592	591	603	417	910	0	146840
217	591	603	417	910	677	1	147257
218	603	417	910	677	452	0	148167
219	417	910	677	452	875	0	148844
220	910	677	452	875	631	1	149296
221	677	452	875	631	645	0	150171
222	452	875	631	645	650	0	150802
223	875	631	645	650	619	0	151447
224	631	645	650	619	638	0	152097
225	645	650	619	638	677	0	152716
226	650	619	638	677	673	0	153354
227	619	638	677	673	413	0	154031
228	638	677	673	413	1109	0	154704
229	677	673	413	1109	840	1	155117
230	673	413	1109	840	444	0	156226
231	413	1109	840	444	1058	0	157066
232	1109	840	444	1058	700	1	157510
233	840	444	1058	700	448	0	158568
234	444	1058	700	448	914	0	159268
235	1058	700	448	914	654	1	159716
236	700	448	914	654	642	0	160630
237	448	914	654	642	630	0	161284
238	914	654	642	630	662	0	161926
239	654	642	630	662	657	0	162556
240	642	630	662	657	713	0	163218
241	630	662	657	713	906	0	163875
242	662	657	713	906	930	0	164588
243	657	713	906	930	790	0	165494
244	713	906	930	790	412	0	166424
245	906	930	790	412	1211	0	167214
246	930	790	412	1211	778	1	167626
247	790	412	1211	778	782	0	168837
248	412	1211	778	782	420	0	169615
249	1211	778	782	420	1140	0	170397
250	778	782	420	1140	728	1	170817
251	782	420	1140	728	669	0	171957
252	420	1140	728	669	424	0	172685
253	1140	728	669	424	1171	0	173354
254	728	669	424	1171	763	1	173778
255	669	424	1171	763	448	0	174949
256	424	1171	763	448	1136	0	175712
257	1171	763	448	1136	770	1	176160
258	763	448	1136	770	463	0	177296
259	448	1136	770	463	1121	0	178066
260	1136	770	463	1121	786	1	178529
261	770	463	1121	786	455	0	179650
262	463	1121	786	455	1097	0	180436
263	1121	786	455	1097	775	1	180891
264	786	455	1097	775	774	0	181988
265	455	1097	775	774	420	0	182763
266	1097	775	774	420	1160	0	183537
267	775	774	420	1160	766	1	183957
268	774	420	1160	766	775	0	185117
269	420	1160	766	775	420	0	185883
270	1160	766	775	420	1163	0	186658
271	766	775	420	1163	747	1	187078
272	775	420	1163	747	779	0	188241
273	420	1163	747	779	766	0	188988
274	1163	747	779	766	782	0	189767
275	747	779	766	782	813	0	190533
276	779	766	782	813	417	0	191315
277	766	782	813	417	1225	0	192128
278	782	813	417	1225	810	1	192545
279	813	417	1225	810	790	0	193770
280	417	1225	810	790	420	0	194580
281	1225	810	790	420	1202	0	195370
282	810	790	420	1202	771	1	195790
283	790	420	1202	771	420	0	196992
284	420	1202	771	420	1171	0	197763
285	1202	771	420	1171	479	1	198183
286	771	420	1171	479	1093	0	199354
287	420	1171	479	1093	774	1	199833
288	1171	479	1093	774	767	0	200926
289	479	1093	774	767	459	0	201700
290	1093	774	767	459	1105	0	202467
291	774	767	459	1105	763	1	202926
292	767	459	1105	763	778	0	204031
293	459	1105	763	778	770	0	204794
294	1105	763	778	770	821	0	205572
295	763	778	770	821	783	0	206342
296	778	770	821	783	778	0	207163
297	770	821	783	778	735	0	207946
298	821	783	778	735	771	0	208724
299	783	778	735	771	778	0	209459
300	778	735	771	778	743	0	210230
301	735	771	778	743	786	0	211008
302	771	778	743	786	778	0	211751
303	778	743	786	778	782	0	212537
304	743	786	778	782	428	0	213315
305	786	778	782	428	1121	0	214097
306	778	782	428	1121	739	1	214525
307	782	428	1121	739	420	0	215646
308	428	1121	739	420	1000	0	216385
309	1121	739	420	1000	627	1	216805
310	739	420	1000	627	607	0	217805
311	420	1000	627	607	607	0	218432
312	1000	627	607	607	607	0	219039
313	627	607	607	607	615	0	219646
314	607	607	607	615	424	0	220253
315	607	607	615	424	833	0	220868
316	607	615	424	833	603	1	221292
317	615	424	833	603	607	0	222125
318	424	833	603	607	630	0	222728
319	833	603	607	630	634	0	223335
320	603	607	630	634	634	0	223965
321	607	630	634	634	413	0	224599
322	630	634	634	413	930	0	225233
323	634	634	413	930	661	1	225646
324	634	413	930	661	428	0	226576
325	413	930	661	428	926	0	227237
326	930	661	428	926	701	1	227665
327	661	428	926	701	657	0	228591
328	428	926	701	657	677	0	229292
329	926	701	657	677	705	0	229949
330	701	657	677	705	420	0	230626
331	657	677	705	420	1144	0	231331
332	677	705	420	1144	852	1	231751
333	705	420	1144	852	813	0	232895
334	420	1144	852	813	767	0	233747
335	1144	852	813	767	471	0	234560
336	852	813	767	471	1066	0	235327
337	813	767	471	1066	762	1	235798
338	767	471	1066	762	436	0	236864
339	471	1066	762	436	1094	0	237626
340	1066	762	436	1094	743	1	238062
341	762	436	1094	743	665	0	239156
342	436	1094	743	665	631	0	239899
343	1094	743	665	631	622	0	240564
344	743	665	631	622	654	0	241195
345	665	631	622	654	720	0	241817
346	631	622	654	720	805	0	242471
347	622	654	720	805	802	0	243191
348	654	720	805	802	455	0	243996
349	720	805	802	455	1097	0	244798
350	805	802	455	1097	701	1	245253
351	802	455	1097	701	661	0	246350
352	455	1097	701	661	634	0	247051
353	1097	701	661	634	615	0	247712
354	701	661	634	615	642	0	248346
355	661	634	615	642	405	0	248961
356	634	615	642	405	914	0	249603
357	615	642	405	914	650	1	250008
358	642	405	914	650	626	0	250922
359	405	914	650	626	627	0	251572
360	914	650	626	627	638	0	252198
361	650	626	627	638	658	0	252825
362	626	627	638	658	646	0	253463
363	627	638	658	646	428	0	254121
364	638	658	646	428	918	0	254767
365	658	646	428	918	692	1	255195
366	646	428	918	692	674	0	256113
367	428	918	692	674	677	0	256805
368	918	692	674	677	681	0	257479
369	692	674	677	681	692	0	258156
370	674	677	681	692	455	0	258837
371	677	681	692	455	942	0	259529
372	681	692	455	942	700	1	259984
373	692	455	942	700	444	0	260926
374	455	942	700	444	930	0	261626
375	942	700	444	930	677	1	262070
376	700	444	930	677	658	0	263000
377	444	930	677	658	657	0	263677
378	930	677	658	657	666	0	264335
379	677	658	657	666	708	0	264992
380	658	657	666	708	451	0	265658
381	657	666	708	451	1012	0	266366
382	666	708	451	1012	665	1	266817
383	708	451	1012	665	631	0	267829
384	451	1012	665	631	614	0	268494
385	1012	665	631	614	603	0	269125
386	665	631	614	603	604	0	269739
387	631	614	603	604	614	0	270342
388	614	603	604	614	421	0	270946
389	603	604	614	421	824	0	271560
390	604	614	421	824	619	1	271981
391	614	421	824	619	603	0	272805
392	421	824	619	603	413	0	273424
393	824	619	603	413	852	0	274027
394	619	603	413	852	650	1	274440
395	603	413	852	650	424	0	275292
396	413	852	650	424	860	0	275942
397	852	650	424	860	634	1	276366
398	650	424	860	634	432	0	277226
399	424	860	634	432	833	0	277860
400	860	634	432	833	614	1	278292
401	634	432	833	614	436	0	279125
402	432	833	614	436	821	0	279739
403	833	614	436	821	611	1	280175
404	614	436	821	611	611	0	280996
405	436	821	611	611	611	0	281607
406	821	611	611	611	626	0	282218
407	611	611	611	626	518	0	282829
408	611	611	626	518	762	0	283455
409	611	626	518	762	604	1	283973
410	626	518	762	604	618	0	284735
411	518	762	604	618	611	0	285339
412	762	604	618	611	611	0	285957
413	604	618	611	611	626	0	286568
414	618	611	611	626	646	0	287179
415	611	611	626	646	654	0	287805
416	611	626	646	654	646	0	288451
417	626	646	654	646	654	0	289105
418	646	654	646	654	653	0	289751
419	654	646	654	653	654	0	290405
420	646	654	653	654	665	0	291058
421	654	653	654	665	681	0	291712
422	653	654	665	681	658	0	292377
423	654	665	681	658	626	0	293058
424	665	681	658	626	631	0	293716
425	681	658	626	631	618	0	294342
426	658	626	631	618	417	0	294973
427	626	631	618	417	875	0	295591
428	631	618	417	875	673	1	296008
429	618	417	875	673	642	0	296883
430	417	875	673	642	635	0	297556
431	875	673	642	635	634	0	298198
432	673	642	635	634	646	0	298833
433	642	635	634	646	677	0	299467
434	635	634	646	677	412	0	300113
435	634	646	677	412	1000	0	300790
436	646	677	412	1000	716	1	301202
437	677	412	1000	716	421	0	302202
438	412	1000	716	421	965	0	302918
439	1000	716	421	965	715	1	303339
440	716	421	965	715	658	0	304304
441	421	965	715	658	669	0	305019
442	965	715	658	669	716	0	305677
443	715	658	669	716	798	0	306346
444	658	669	716	798	891	0	307062
445	669	716	798	891	786	0	307860
446	716	798	891	786	782	0	308751
447	798	891	786	782	798	0	309537
448	891	786	782	798	774	0	310319
449	786	782	798	774	794	0	311117
450	782	798	774	794	797	0	311891
451	798	774	794	797	775	0	312685
452	774	794	797	775	774	0	313482
453	794	797	775	774	416	0	314257
454	797	775	774	416	1172	0	315031
455	775	774	416	1172	755	1	315447
456	774	416	1172	755	782	0	316619
457	416	1172	755	782	509	0	317374
458	1172	755	782	509	950	0	318156
459	755	782	509	950	747	1	318665
460	782	509	950	747	727	0	319615
461	509	950	747	727	436	0	320362
462	950	747	727	436	1101	0	321089
463	747	727	436	1101	736	1	321525
464	727	436	1101	736	424	0	322626
465	436	1101	736	424	957	0	323362
466	1101	736	424	957	634	1	323786
467	736	424	957	634	623	0	324743
468	424	957	634	623	412	0	325377
