index	i-2	i-1	i+0	i+1	i+2	Filter	Time
2	848	712	494	946	724	1	2093
3	712	494	946	724	478	0	3039
4	494	946	724	478	957	0	3763
5	946	724	478	957	709	1	4241
6	724	478	957	709	486	0	5198
7	478	957	709	486	938	0	5907
8	957	709	486	938	700	1	6393
9	709	486	938	700	498	0	7331
10	486	938	700	498	903	0	8031
11	938	700	498	903	696	1	8529
12	700	498	903	696	530	0	9432
13	498	903	696	530	898	0	10128
14	903	696	530	898	705	1	10658
15	696	530	898	705	525	0	11556
16	530	898	705	525	914	0	12261
17	898	705	525	914	720	1	12786
18	705	525	914	720	491	0	13700
19	525	914	720	491	949	0	14420
20	914	720	491	949	704	1	14911
21	720	491	949	704	490	0	15860
22	491	949	704	490	954	0	16564
23	949	704	490	954	724	1	17054
24	704	490	954	724	478	0	18008
25	490	954	724	478	957	0	18732
26	954	724	478	957	712	1	19210
27	724	478	957	712	483	0	20167
28	478	957	712	483	961	0	20879
29	957	712	483	961	712	1	21362
30	712	483	961	712	724	0	22323
31	483	961	712	724	653	0	23035
32	961	712	724	653	779	0	23759
33	712	724	653	779	727	1	24412
34	724	653	779	727	533	0	25191
35	653	779	727	533	946	0	25918
36	779	727	533	946	739	1	26451
37	727	533	946	739	475	0	27397
38	533	946	739	475	984	0	28136
39	946	739	475	984	736	1	28611
40	739	475	984	736	731	0	29595
41	475	984	736	731	588	0	30331
42	984	736	731	588	883	0	31062
43	736	731	588	883	732	1	31650
44	731	588	883	732	490	0	32533
45	588	883	732	490	969	0	33265
46	883	732	490	969	731	1	33755
47	732	490	969	731	471	0	34724
48	490	969	731	471	981	0	35455
49	969	731	471	981	716	1	35926
50	731	471	981	716	474	0	36907
51	471	981	716	474	969	0	37623
52	981	716	474	969	716	1	38097
53	716	474	969	716	479	0	39066
54	474	969	716	479	949	0	39782
55	969	716	479	949	716	1	40261
56	716	479	949	716	479	0	41210
57	479	949	716	479	949	0	41926
58	949	716	479	949	704	1	42405
59	716	479	949	704	479	0	43354
60	479	949	704	479	930	0	44058
61	949	704	479	930	704	1	44537
62	704	479	930	704	494	0	45467
63	479	930	704	494	923	0	46171
64	930	704	494	923	688	1	46665
65	704	494	923	688	518	0	47588
66	494	923	688	518	891	0	48276
67	923	688	518	891	704	1	48794
68	688	518	891	704	525	0	49685
69	518	891	704	525	884	0	50389
70	891	704	525	884	704	1	50914
71	704	525	884	704	514	0	51798
72	525	884	704	514	910	0	52502
73	884	704	514	910	700	1	53016
74	704	514	910	700	514	0	53926
75	514	910	700	514	907	0	54626
76	910	700	514	907	708	1	55140
77	700	514	907	708	513	0	56047
78	514	907	708	513	899	0	56755
79	907	708	513	899	697	1	57268
80	708	513	899	697	541	0	58167
81	513	899	697	541	883	0	58864
82	899	697	541	883	704	1	59405
83	697	541	883	704	533	0	60288
84	541	883	704	533	891	0	60992
85	883	704	533	891	712	1	61525
86	704	533	891	712	498	0	62416
87	533	891	712	498	946	0	63128
88	891	712	498	946	708	1	63626
89	712	498	946	708	490	0	64572
90	498	946	708	490	938	0	65280
91	946	708	490	938	716	1	65770
92	708	490	938	716	487	0	66708
93	490	938	716	487	941	0	67424
94	938	716	487	941	693	1	67911
95	716	487	941	693	509	0	68852
96	487	941	693	509	895	0	69545
97	941	693	509	895	697	1	70054
98	693	509	895	697	545	0	70949
99	509	895	697	545	856	0	71646
100	895	697	545	856	692	1	72191
101	697	545	856	692	557	0	73047
102	545	856	692	557	852	0	73739
103	856	692	557	852	692	1	74296
104	692	557	852	692	596	0	75148
105	557	852	692	596	805	0	75840
106	852	692	596	805	697	1	76436
107	692	596	805	697	716	0	77241
108	596	805	697	716	704	0	77938
109	805	697	716	704	720	0	78654
110	697	716	704	720	727	0	79358
111	716	704	720	727	456	0	80078
112	704	720	727	456	1004	0	80805
113	720	727	456	1004	723	1	81261
114	727	456	1004	723	467	0	82265
115	456	1004	723	467	992	0	82988
116	1004	723	467	992	724	1	83455
117	723	467	992	724	467	0	84447
118	467	992	724	467	977	0	85171
119	992	724	467	977	704	1	85638
120	724	467	977	704	479	0	86615
121	467	977	704	479	961	0	87319
122	977	704	479	961	712	1	87798
123	704	479	961	712	475	0	88759
124	479	961	712	475	937	0	89471
125	961	712	475	937	705	1	89946
126	712	475	937	705	482	0	90883
127	475	937	705	482	930	0	91588
128	937	705	482	930	700	1	92070
129	705	482	930	700	487	0	93000
130	482	930	700	487	934	0	93700
131	930	700	487	934	708	1	94187
132	700	487	934	708	486	0	95121
133	487	934	708	486	926	0	95829
134	934	708	486	926	697	1	96315
135	708	486	926	697	502	0	97241
136	486	926	697	502	895	0	97938
137	926	697	502	895	696	1	98440
138	697	502	895	696	522	0	99335
139	502	895	696	522	887	0	100031
140	895	696	522	887	692	1	100553
141	696	522	887	692	502	0	101440
142	522	887	692	502	919	0	102132
143	887	692	502	919	708	1	102634
144	692	502	919	708	494	0	103553
145	502	919	708	494	926	0	104261
146	919	708	494	926	712	1	104755
147	708	494	926	712	486	0	105681
148	494	926	712	486	930	0	106393
149	926	712	486	930	701	1	106879
150	712	486	930	701	498	0	107809
151	486	930	701	498	914	0	108510
152	930	701	498	914	704	1	109008
153	701	498	914	704	506	0	109922
154	498	914	704	506	899	0	110626
155	914	704	506	899	704	1	111132
156	704	506	899	704	491	0	112031
157	506	899	704	491	918	0	112735
158	899	704	491	918	696	1	113226
159	704	491	918	696	506	0	114144
160	491	918	696	506	907	0	114840
161	918	696	506	907	704	1	115346
162	696	506	907	704	506	0	116253
163	506	907	704	506	911	0	116957
164	907	704	506	911	696	1	117463
165	704	506	911	696	490	0	118374
166	506	911	696	490	930	0	119070
167	911	696	490	930	705	1	119560
168	696	490	930	705	490	0	120490
169	490	930	705	490	918	0	121195
170	930	705	490	918	697	1	121685
171	705	490	918	697	513	0	122603
172	490	918	697	513	883	0	123300
173	918	697	513	883	685	1	123813
174	697	513	883	685	530	0	124696
175	513	883	685	530	856	0	125381
176	883	685	530	856	700	1	125911
177	685	530	856	700	560	0	126767
178	530	856	700	560	876	0	127467
179	856	700	560	876	700	1	128027
180	700	560	876	700	557	0	128903
181	560	876	700	557	902	0	129603
182	876	700	557	902	728	1	130160
183	700	557	902	728	498	0	131062
184	557	902	728	498	945	0	131790
185	902	728	498	945	716	1	132288
186	728	498	945	716	483	0	133233
187	498	945	716	483	957	0	133949
188	945	716	483	957	720	1	134432
189	716	483	957	720	704	0	135389
190	483	957	720	704	728	0	136109
191	957	720	704	728	724	0	136813
192	720	704	728	724	505	0	137541
193	704	728	724	505	946	0	138265
194	728	724	505	946	720	1	138770
195	724	505	946	720	478	0	139716
196	505	946	720	478	965	0	140436
197	946	720	478	965	716	1	140914
198	720	478	965	716	483	0	141879
199	478	965	716	483	969	0	142595
200	965	716	483	969	720	1	143078
201	716	483	969	720	474	0	144047
202	483	969	720	474	965	0	144767
203	969	720	474	965	716	1	145241
204	720	474	965	716	479	0	146206
205	474	965	716	479	961	0	146922
206	965	716	479	961	720	1	147401
207	716	479	961	720	474	0	148362
208	479	961	720	474	973	0	149082
209	961	720	474	973	720	1	149556
210	720	474	973	720	728	0	150529
211	474	973	720	728	572	0	151249
212	973	720	728	572	875	0	151977
213	720	728	572	875	724	1	152549
214	728	572	875	724	494	0	153424
215	572	875	724	494	969	0	154148
216	875	724	494	969	716	1	154642
217	724	494	969	716	475	0	155611
218	494	969	716	475	972	0	156327
219	969	716	475	972	724	1	156802
220	716	475	972	724	471	0	157774
221	475	972	724	471	980	0	158498
222	972	724	471	980	720	1	158969
223	724	471	980	720	724	0	159949
224	471	980	720	724	619	0	160669
225	980	720	724	619	832	0	161393
226	720	724	619	832	720	1	162012
227	724	619	832	720	545	0	162844
228	619	832	720	545	918	0	163564
229	832	720	545	918	740	1	164109
230	720	545	918	740	478	0	165027
231	545	918	740	478	988	0	165767
232	918	740	478	988	724	1	166245
233	740	478	988	724	739	0	167233
234	478	988	724	739	623	0	167957
235	988	724	739	623	852	0	168696
236	724	739	623	852	720	1	169319
237	739	623	852	720	537	0	170171
238	623	852	720	537	938	0	170891
239	852	720	537	938	739	1	171428
240	720	537	938	739	479	0	172366
241	537	938	739	479	996	0	173105
242	938	739	479	996	731	1	173584
243	739	479	996	731	736	0	174580
244	479	996	731	736	614	0	175311
245	996	731	736	614	849	0	176047
246	731	736	614	849	723	1	176661
247	736	614	849	723	526	0	177510
248	614	849	723	526	941	0	178233
249	849	723	526	941	724	1	178759
250	723	526	941	724	483	0	179700
251	526	941	724	483	968	0	180424
252	941	724	483	968	724	1	180907
253	724	483	968	724	475	0	181875
254	483	968	724	475	961	0	182599
255	968	724	475	961	716	1	183074
256	724	475	961	716	479	0	184035
257	475	961	716	479	949	0	184751
258	961	716	479	949	700	1	185230
259	716	479	949	700	483	0	186179
260	479	949	700	483	922	0	186879
261	949	700	483	922	704	1	187362
262	700	483	922	704	510	0	188284
263	483	922	704	510	926	0	188988
264	922	704	510	926	701	1	189498
265	704	510	926	701	498	0	190424
266	510	926	701	498	941	0	191125
267	926	701	498	941	716	1	191623
268	701	498	941	716	483	0	192564
269	498	941	716	483	945	0	193280
270	941	716	483	945	716	1	193763
271	716	483	945	716	483	0	194708
272	483	945	716	483	945	0	195424
273	945	716	483	945	704	1	195907
274	716	483	945	704	483	0	196852
275	483	945	704	483	934	0	197556
276	945	704	483	934	708	1	198039
277	704	483	934	708	486	0	198973
278	483	934	708	486	926	0	199681
279	934	708	486	926	705	1	200167
280	708	486	926	705	498	0	201093
281	486	926	705	498	926	0	201798
282	926	705	498	926	696	1	202296
283	705	498	926	696	498	0	203222
284	498	926	696	498	915	0	203918
285	926	696	498	915	708	1	204416
286	696	498	915	708	510	0	205331
287	498	915	708	510	910	0	206039
288	915	708	510	910	697	1	206549
289	708	510	910	697	490	0	207459
290	510	910	697	490	922	0	208156
291	910	697	490	922	708	1	208646
292	697	490	922	708	502	0	209568
293	490	922	708	502	915	0	210276
294	922	708	502	915	704	1	210778
295	708	502	915	704	506	0	211693
296	502	915	704	506	918	0	212397
297	915	704	506	918	704	1	212903
298	704	506	918	704	506	0	213821
299	506	918	704	506	922	0	214525
300	918	704	506	922	701	1	215031
301	704	506	922	701	502	0	215953
302	506	922	701	502	941	0	216654
303	922	701	502	941	724	1	217156
304	701	502	941	724	483	0	218097
305	502	941	724	483	961	0	218821
306	941	724	483	961	704	1	219304
307	724	483	961	704	486	0	220265
308	483	961	704	486	942	0	220969
309	961	704	486	942	708	1	221455
310	704	486	942	708	486	0	222397
311	486	942	708	486	930	0	223105
312	942	708	486	930	709	1	223591
313	708	486	930	709	494	0	224521
314	486	930	709	494	934	0	225230
315	930	709	494	934	704	1	225724
316	709	494	934	704	490	0	226658
317	494	934	704	490	950	0	227362
318	934	704	490	950	688	1	227852
319	704	490	950	688	510	0	228802
320	490	950	688	510	895	0	229490
321	950	688	510	895	696	1	230000
322	688	510	895	696	530	0	230895
323	510	895	696	530	867	0	231591
324	895	696	530	867	681	1	232121
325	696	530	867	681	572	0	232988
326	530	867	681	572	813	0	233669
327	867	681	572	813	709	1	234241
328	681	572	813	709	548	0	235054
329	572	813	709	548	884	0	235763
330	813	709	548	884	712	1	236311
331	709	548	884	712	533	0	237195
332	548	884	712	533	887	0	237907
333	884	712	533	887	704	1	238440
334	712	533	887	704	522	0	239327
335	533	887	704	522	902	0	240031
336	887	704	522	902	712	1	240553
337	704	522	902	712	522	0	241455
338	522	902	712	522	914	0	242167
339	902	712	522	914	712	1	242689
340	712	522	914	712	510	0	243603
341	522	914	712	510	907	0	244315
342	914	712	510	907	712	1	244825
343	712	510	907	712	505	0	245732
344	510	907	712	505	926	0	246444
345	907	712	505	926	713	1	246949
346	712	505	926	713	490	0	247875
347	505	926	713	490	938	0	248588
348	926	713	490	938	708	1	249078
349	713	490	938	708	490	0	250016
350	490	938	708	490	926	0	250724
351	938	708	490	926	712	1	251214
352	708	490	926	712	490	0	252140
353	490	926	712	490	930	0	252852
354	926	712	490	930	705	1	253342
355	712	490	930	705	502	0	254272
356	490	930	705	502	902	0	254977
357	930	705	502	902	705	1	255479
358	705	502	902	705	517	0	256381
359	502	902	705	517	899	0	257086
360	902	705	517	899	696	1	257603
361	705	517	899	696	530	0	258502
362	517	899	696	530	895	0	259198
363	899	696	530	895	696	1	259728
364	696	530	895	696	533	0	260623
365	530	895	696	533	872	0	261319
366	895	696	533	872	704	1	261852
367	696	533	872	704	518	0	262724
368	533	872	704	518	902	0	263428
369	872	704	518	902	693	1	263946
370	704	518	902	693	537	0	264848
371	518	902	693	537	875	0	265541
372	902	693	537	875	712	1	266078
373	693	537	875	712	541	0	266953
374	537	875	712	541	856	0	267665
375	875	712	541	856	701	1	268206
376	712	541	856	701	548	0	269062
377	541	856	701	548	864	0	269763
378	856	701	548	864	700	1	270311
379	701	548	864	700	569	0	271175
380	548	864	700	569	852	0	271875
381	864	700	569	852	700	1	272444
382	700	569	852	700	700	0	273296
383	569	852	700	700	713	0	273996
384	852	700	700	713	712	0	274696
385	700	700	713	712	712	0	275409
386	700	713	712	712	708	0	276121
387	713	712	712	708	716	0	276833
388	712	712	708	716	720	0	277541
389	712	708	716	720	712	0	278257
390	708	716	720	712	716	0	278977
391	716	720	712	716	502	0	279689
392	720	712	716	502	949	0	280405
393	712	716	502	949	720	1	280907
394	716	502	949	720	482	0	281856
395	502	949	720	482	958	0	282576
396	949	720	482	958	704	1	283058
397	720	482	958	704	482	0	284016
398	482	958	704	482	958	0	284720
399	958	704	482	958	715	1	285202
400	704	482	958	715	479	0	286160
401	482	958	715	479	946	0	286875
402	958	715	479	946	712	1	287354
403	715	479	946	712	478	0	288300
404	479	946	712	478	961	0	289012
405	946	712	478	961	712	1	289490
406	712	478	961	712	712	0	290451
407	478	961	712	712	720	0	291163
408	961	712	712	720	712	0	291875
409	712	712	720	712	631	0	292595
410	712	720	712	631	797	0	293307
411	720	712	631	797	720	1	293938
412	712	631	797	720	611	0	294735
413	631	797	720	611	837	0	295455
414	797	720	611	837	716	1	296066
415	720	611	837	716	525	0	296903
416	611	837	716	525	922	0	297619
417	837	716	525	922	712	1	298144
418	716	525	922	712	494	0	299066
419	525	922	712	494	954	0	299778
420	922	712	494	954	731	1	300272
421	712	494	954	731	475	0	301226
422	494	954	731	475	953	0	301957
423	954	731	475	953	693	1	302432
424	731	475	953	693	486	0	303385
425	475	953	693	486	915	0	304078
426	953	693	486	915	692	1	304564
427	693	486	915	692	514	0	305479
428	486	915	692	514	860	0	306171
429	915	692	514	860	677	1	306685
430	692	514	860	677	556	0	307545
431	514	860	677	556	813	0	308222
432	860	677	556	813	693	1	308778
433	677	556	813	693	572	0	309591
434	556	813	693	572	840	0	310284
435	813	693	572	840	701	1	310856
436	693	572	840	701	716	0	311696
437	572	840	701	716	712	0	312397
438	840	701	716	712	720	0	313113
439	701	716	712	720	704	0	313825
440	716	712	720	704	471	0	314545
441	712	720	704	471	973	0	315249
442	720	704	471	973	712	1	315720
443	704	471	973	712	474	0	316693
444	471	973	712	474	938	0	317405
445	973	712	474	938	708	1	317879
446	712	474	938	708	487	0	318817
447	474	938	708	487	930	0	319525
448	938	708	487	930	704	1	320012
449	708	487	930	704	494	0	320942
450	487	930	704	494	911	0	321646
451	930	704	494	911	704	1	322140
452	704	494	911	704	506	0	323051
453	494	911	704	506	899	0	323755
