206	0
455	1
849	2
467	1
825	2
463	1
836	2
448	1
836	2
444	1
832	2
448	1
825	2
447	1
821	2
444	1
848	2
444	1
840	2
444	1
883	2
451	1
876	2
463	1
910	2
401	1
954	2
447	1
911	2
459	1
879	2
451	1
880	2
451	1
961	2
455	1
950	2
451	1
973	2
455	1
938	2
455	1
926	2
448	1
945	2
456	1
965	2
447	1
981	2
459	1
1054	2
455	1
1063	2
455	1
1051	2
466	1
1063	2
455	1
1019	2
456	1
1031	2
463	1
1027	2
463	1
1031	2
452	1
1023	2
463	1
1031	2
455	1
985	2
463	1
1043	2
467	1
1058	2
463	1
1070	2
471	1
1062	2
471	1
1050	2
467	1
1051	2
459	1
1070	2
448	1
1074	2
459	1
1050	2
448	1
1046	2
460	1
1031	2
455	1
1027	2
467	1
1027	2
456	1
1011	2
467	1
1012	2
471	1
1031	2
467	1
1043	2
459	1
1027	2
467	1
1023	2
467	1
1008	2
463	1
1016	2
463	1
1050	2
463	1
1094	2
459	1
1120	2
460	1
1124	2
463	1
1097	2
452	1
1124	2
467	1
1160	2
455	1
1159	2
463	1
1144	2
471	1
1164	2
471	1
1186	2
471	1
1191	2
463	1
1190	2
463	1
1152	2
467	1
1105	2
475	1
1074	2
463	1
1117	2
463	1
1132	2
471	1
1163	2
467	1
1179	2
463	1
1160	2
474	1
1148	2
467	1
1136	2
471	1
1121	2
463	1
1109	2
471	1
1097	2
463	1
1140	2
471	1
1159	2
479	1
1171	2
452	1
1190	2
467	1
1167	2
475	1
1148	2
467	1
1156	2
466	1
1207	2
474	1
1222	2
467	1
1199	2
482	1
1179	2
459	1
1144	2
471	1
1109	2
467	1
1074	2
475	1
1046	2
471	1
1039	2
467	1
1039	2
467	1
1046	2
467	1
1028	2
474	1
1055	2
471	1
1058	2
467	1
1066	2
475	1
1081	2
475	1
1105	2
467	1
1109	2
475	1
1109	2
471	1
1089	2
475	1
1074	2
455	1
1074	2
482	1
1063	2
451	1
1070	2
471	1
1082	2
451	1
1117	2
455	1
1155	2
479	1
276	2
930	0
459	1
1246	2
474	1
1277	2
478	1
1261	2
478	1
1222	2
471	1
1199	2
466	1
1203	2
471	1
1167	2
455	1
1082	2
467	1
1136	2
455	1
1168	2
459	1
1136	2
467	1
1120	2
467	1
1082	2
455	1
1078	2
432	1
1031	2
471	1
1004	2
463	1
1058	2
444	1
1109	2
471	1
1194	2
455	1
1249	2
456	1
1280	2
463	1
1261	2
474	1
1265	2
459	1
1253	2
459	1
1269	2
463	1
1253	2
466	1
1253	2
463	1
1269	2
447	1
1249	2
467	1
1238	2
463	1
1229	2
463	1
1222	2
475	1
1226	2
463	1
1233	2
467	1
1233	2
456	1
1249	2
451	1
1265	2
467	1
1291	2
467	1
1300	2
467	1
1292	2
467	1
1245	2
459	1
1233	2
471	1
1214	2
467	1
1171	2
459	1
1156	2
471	1
1191	2
463	1
1249	2
467	1
1268	2
471	1
1373	2
463	1
1382	2
478	1
1401	2
483	1
1412	2
475	1
1404	2
475	1
1381	2
479	1
1350	2
479	1
1381	2
479	1
1369	2
483	1
1428	2
486	1
1475	2
483	1
1498	2
482	1
1479	2
467	1
1432	2
470	1
1370	2
471	1
1342	2
463	1
1343	2
467	1
1361	2
463	1
1366	2
471	1
1335	2
467	1
1346	2
475	1
1323	2
463	1
1315	2
467	1
1292	2
478	1
1269	2
467	1
1256	2
460	1
1276	2
474	1
1296	2
463	1
1339	2
467	1
1334	2
483	1
1342	2
467	1
1343	2
463	1
1315	2
471	1
1307	2
482	1
1296	2
479	1
1288	2
474	1
1288	2
475	1
1257	2
482	1
1168	2
455	1
1210	2
471	1
1229	2
479	1
1218	2
463	1
1210	2
483	1
1206	2
475	1
1190	2
471	1
1160	2
482	1
1086	2
482	1
1066	2
479	1
1050	2
479	1
1020	2
474	1
1039	2
483	1
288	2
754	0
483	1
1066	2
479	1
1062	2
467	1
1093	2
483	1
1070	2
486	1
1125	2
486	1
1113	2
486	1
1121	2
486	1
1144	2
487	1
1167	2
482	1
1176	2
486	1
1163	2
471	1
1171	2
483	1
1183	2
478	1
1210	2
467	1
1214	2
483	1
1163	2
483	1
1210	2
475	1
1214	2
467	1
1214	2
482	1
1183	2
479	1
1190	2
479	1
1194	2
471	1
1175	2
471	1
1222	2
475	1
1268	2
475	1
1268	2
467	1
1253	2
467	1
1233	2
483	1
1226	2
467	1
1225	2
475	1
1218	2
471	1
1214	2
470	1
1207	2
474	1
1199	2
471	1
1190	2
467	1
1156	2
475	1
1175	2
471	1
1179	2
474	1
1210	2
467	1
1206	2
475	1
1203	2
474	1
1218	2
479	1
1241	2
467	1
1218	2
467	1
1187	2
474	1
1187	2
463	1
1245	2
463	1
1300	2
459	1
1342	2
467	1
1350	2
475	1
1346	2
471	1
1323	2
463	1
1284	2
463	1
1242	2
474	1
1265	2
467	1
1253	2
474	1
1238	2
475	1
1225	2
471	1
1191	2
474	1
1172	2
470	1
1176	2
474	1
1171	2
475	1
1171	2
475	1
1167	2
475	1
1152	2
475	1
1159	2
467	1
1163	2
467	1
1187	2
483	1
1190	2
471	1
1179	2
483	1
1167	2
475	1
1179	2
486	1
1175	2
479	1
1175	2
482	1
1214	2
483	1
1249	2
471	1
1264	2
487	1
1256	2
475	1
1237	2
483	1
1230	2
482	1
1253	2
482	1
1269	2
478	1
1281	2
474	1
1253	2
483	1
1225	2
479	1
1222	2
482	1
1203	2
482	1
1210	2
475	1
1191	2
478	1
1199	2
482	1
1214	2
483	1
1237	2
479	1
1218	2
474	1
1238	2
486	1
1206	2
471	1
1206	2
483	1
1202	2
486	1
1249	2
475	1
1308	2
482	1
1315	2
487	1
1338	2
459	1
1308	2
482	1
1296	2
467	1
1257	2
474	1
1222	2
483	1
1241	2
467	1
1303	2
483	1
1311	2
486	1
1300	2
471	1
1299	2
475	1
1265	2
478	1
1222	2
475	1
1206	2
471	1
1183	2
478	1
1156	2
483	1
1167	2
475	1
1175	2
463	1
1175	2
467	1
1171	2
479	1
1159	2
467	1
1159	2
483	1
1148	2
475	1
1132	2
475	1
1128	2
486	1
1156	2
479	1
1190	2
487	1
1225	2
483	1
1237	2
479	1
1280	2
486	1
1335	2
486	1
1339	2
463	1
1319	2
475	1
1295	2
475	1
1311	2
479	1
1338	2
479	1
1335	2
478	1
1366	2
467	1
1339	2
478	1
1362	2
475	1
1346	2
475	1
1323	2
486	1
1331	2
474	1
1312	2
486	1
1304	2
459	1
1264	2
479	1
1261	2
470	1
1273	2
475	1
1284	2
474	1
1273	2
474	1
1281	2
482	1
1307	2
471	1
1308	2
478	1
1319	2
475	1
1339	2
474	1
1331	2
486	1
1319	2
467	1
1312	2
470	1
1269	2
479	1
1233	2
483	1
1202	2
475	1
1214	2
474	1
1206	2
483	1
1206	2
483	1
1218	2
486	1
1210	2
471	1
1206	2
479	1
1202	2
486	1
1211	2
474	1
1238	2
478	1
1265	2
471	1
1311	2
475	1
1303	2
479	1
1292	2
482	1
1280	2
487	1
1272	2
486	1
1277	2
470	1
1253	2
487	1
1222	2
478	1
1202	2
491	1
1206	2
479	1
1190	2
475	1
1198	2
479	1
1191	2
474	1
1183	2
487	1
1155	2
483	1
1151	2
483	1
1144	2
479	1
1147	2
483	1
1175	2
482	1
1187	2
487	1
1221	2
479	1
1257	2
486	1
1234	2
482	1
1238	2
490	1
1249	2
475	1
1260	2
479	1
1296	2
478	1
1308	2
494	1
1323	2
482	1
1323	2
483	1
1319	2
482	1
1273	2
482	1
1253	2
482	1
1238	2
486	1
1222	2
490	1
1218	2
483	1
1237	2
482	1
1246	2
478	1
1230	2
482	1
1261	2
475	1
1253	2
478	1
1284	2
471	1
1296	2
474	1
1285	2
478	1
1288	2
479	1
1268	2
483	1
1276	2
475	1
1256	2
471	1
1261	2
482	1
1281	2
482	1
1269	2
478	1
1237	2
479	1
1269	2
482	1
1257	2
475	1
1249	2
478	1
1249	2
479	1
1272	2
475	1
1268	2
487	1
1280	2
486	1
1257	2
483	1
1260	2
487	1
1245	2
482	1
1242	2
482	1
1226	2
486	1
1218	2
483	1
1256	2
483	1
1280	2
482	1
1273	2
486	1
1249	2
459	1
1253	2
479	1
1241	2
479	1
1237	2
475	1
1237	2
487	1
1233	2
479	1
1264	2
467	1
1269	2
482	1
1269	2
482	1
1272	2
479	1
1245	2
487	1
1245	2
482	1
1249	2
483	1
1245	2
482	1
1253	2
479	1
1245	2
482	1
1234	2
479	1
1214	2
482	1
1191	2
478	1
1191	2
475	1
1198	2
483	1
1182	2
487	1
1202	2
479	1
1198	2
487	1
1194	2
471	1
1183	2
478	1
1160	2
486	1
1156	2
471	1
1132	2
467	1
1148	2
475	1
1136	2
482	1
1160	2
478	1
1168	2
482	1
1191	2
482	1
1214	2
463	1
1226	2
471	1
1222	2
482	1
1195	2
478	1
1210	2
483	1
1237	2
483	1
1253	2
482	1
1276	2
479	1
1276	2
479	1
1280	2
475	1
1284	2
467	1
1276	2
483	1
1291	2
471	1
1292	2
475	1
1268	2
479	1
1272	2
475	1
1280	2
471	1
1299	2
464	1
1287	2
479	1
1296	2
486	1
1288	2
463	1
1308	2
470	1
1288	2
467	1
1253	2
483	1
1268	2
479	1
1292	2
474	1
1335	2
459	1
1358	2
459	1
1335	2
474	1
1308	2
475	1
1284	2
482	1
1265	2
482	1
1265	2
478	1
1269	2
482	1
1277	2
478	1
1280	2
471	1
1308	2
466	1
1292	2
475	1
1307	2
479	1
1280	2
479	1
1299	2
483	1
1253	2
478	1
1261	2
467	1
1261	2
478	1
1249	2
471	1
1241	2
475	1
1237	2
475	1
1230	2
478	1
1238	2
482	1
1238	2
486	1
1241	2
479	1
1260	2
471	1
1234	2
486	1
1241	2
475	1
1261	2
478	1
1257	2
483	1
1264	2
483	1
1245	2
482	1
1238	2
474	1
1238	2
482	1
1218	2
483	1
1229	2
479	1
1229	2
483	1
1257	2
486	1
1280	2
487	1
1272	2
486	1
1261	2
483	1
1256	2
471	1
1241	2
479	1
1241	2
471	1
1253	2
483	1
1256	2
475	1
1272	2
487	1
1288	2
478	1
1331	2
479	1
1354	2
482	1
1370	2
475	1
1377	2
479	1
1381	2
471	1
1350	2
467	1
1335	2
474	1
1331	2
482	1
1323	2
475	1
1276	2
483	1
1276	2
471	1
1284	2
479	1
1323	2
486	1
1323	2
471	1
1307	2
479	1
1288	2
486	1
1249	2
479	1
1221	2
467	1
1179	2
475	1
1160	2
478	1
1171	2
479	1
1152	2
482	1
1156	2
486	1
1148	2
487	1
1116	2
479	1
1101	2
483	1
1070	2
482	1
1051	2
478	1
1039	2
483	1
1031	2
486	1
1047	2
486	1
1074	2
463	1
1090	2
478	1
1121	2
490	1
1152	2
482	1
1168	2
486	1
1164	2
478	1
1136	2
479	1
1144	2
478	1
1141	2
482	1
1148	2
482	1
1179	2
471	1
1179	2
479	1
1183	2
474	1
1199	2
471	1
1183	2
482	1
1198	2
475	1
1214	2
467	1
1218	2
479	1
1241	2
